	Feature	Coefficient
1252	msp_1473c	-0.000997126775888069
395	msp_0429	-0.000998098602632134
34	msp_0037	-0.0010045602818568964
22	msp_0023	-0.0010051255787507105
616	msp_0674	-0.0010093864095992763
69	msp_0073	-0.0010131361190246133
702	msp_0776	-0.001013264244410821
1797	msp_2497	-0.0010145296355182213
110	msp_0118	-0.0010156521875701037
396	msp_0430	-0.001018905800535067
142	msp_0152	-0.0010194086582742956
550	msp_0602c	-0.0010202571950556748
1828	msp_2555	-0.0010220780514643884
741	msp_0820	-0.0010232213383671257
618	msp_0676	-0.0010283933949085204
1313	msp_1570	-0.0010301149476024903
621	msp_0679	-0.0010307407984353502
134	msp_0143	-0.0010350926656678434
849	msp_0950c	-0.0010407069965142545
1508	msp_1933	-0.0010440246654898366
250	msp_0268	-0.0010525068922090878
1010	msp_1145	-0.0010525068922090878
1124	msp_1296c	-0.0010537366530843182
253	msp_0271	-0.001056992675642215
936	msp_1057c	-0.00106263631230658
376	msp_0407	-0.0010643148727148251
735	msp_0814	-0.0010658516787087713
172	msp_0185	-0.001066069465696609
1956	msp_2888	-0.0010685967847748573
748	msp_0828	-0.0010692922515111738
972	msp_1101	-0.0010715727729403153
517	msp_0565	-0.0010737433108487782
1779	msp_2458	-0.0010763246905293223
539	msp_0588	-0.0010774033338996497
1242	msp_1461	-0.0010778627056373686
593	msp_0648	-0.0010782083597339737
7	msp_0008	-0.001081124033564223
369	msp_0399	-0.0010856609776901298
265	msp_0285	-0.0010883349497384845
219	msp_0236	-0.0010893797069751233
534	msp_0583	-0.001099414045671055
1354	msp_1643c	-0.0011000357817187575
350	msp_0378	-0.001101871047725303
513	msp_0561	-0.0011043616517791195
1320	msp_1581	-0.0011054418967489377
100	msp_0107	-0.0011056818105807695
524	msp_0572	-0.0011076866089987246
1245	msp_1465	-0.0011135950570188482
675	msp_0747	-0.001113839963050552
1411	msp_1724	-0.0011163655869011792
352	msp_0381	-0.001119032398828416
258	msp_0276	-0.0011271180203992382
947	msp_1069	-0.0011305370298095138
295	msp_0319	-0.001131736234063651
897	msp_1009	-0.0011319778952758475
165	msp_0178	-0.001134568516932059
1983	msp_2941	-0.0011366484966221823
1127	msp_1302	-0.0011385016161250406
1911	msp_2784	-0.0011489236995781736
1498	msp_1919	-0.0011489236995781736
1804	msp_2510	-0.0011489236995781736
1975	msp_2928	-0.0011489236995781736
1832	msp_2561	-0.0011489236995781736
1891	msp_2691	-0.0011489236995781736
1760	msp_2426	-0.0011489236995781736
1008	msp_1143	-0.0011489490815483993
789	msp_0876	-0.0011490516619479065
84	msp_0089	-0.0011521830114567513
826	msp_0922	-0.0011529867239989152
1480	msp_1884	-0.0011545212932738578
314	msp_0340	-0.0011561530919895074
329	msp_0356	-0.0011589303922600414
164	msp_0177	-0.0011596234279045187
1016	msp_1153	-0.00116106190861294
769	msp_0852	-0.0011618608331443235
505	msp_0552	-0.0011649366548910967
211	msp_0227	-0.0011684148576594103
201	msp_0216	-0.0011781873919893173
994	msp_1127	-0.001179004793634246
941	msp_1062	-0.0011808115702477303
1142	msp_1323	-0.0011943272140598512
1314	msp_1571c	-0.0011966700726865642
1126	msp_1300c	-0.0011971408494764052
1659	msp_2277	-0.0011999611565017168
1080	msp_1238	-0.001200046099413179
1264	msp_1492	-0.0012027582603292828
124	msp_0133	-0.001203445690496673
1516	msp_1942	-0.001205463762152949
245	msp_0262	-0.0012063845798801574
108	msp_0116	-0.0012079721605719063
1362	msp_1653	-0.001208907194441983
257	msp_0275	-0.0012157698381461953
1654	msp_2272	-0.001217175700073676
1630	msp_2245	-0.0012187517813611168
908	msp_1022	-0.001220322972260132
224	msp_0241	-0.0012231656197120564
1331	msp_1601	-0.001225821312907527
1469	msp_1866	-0.001225821312907527
687	msp_0761	-0.0012345884186429567
634	msp_0696	-0.001239768850204811
902	msp_1014	-0.0012418505416765268
277	msp_0299	-0.0012442683735229324
791	msp_0878	-0.0012452113807856207
322	msp_0348	-0.0012464679270624824
232	msp_0249	-0.0012495909117809794
506	msp_0553	-0.0012513466012205488
767	msp_0850	-0.0012515663530117266
575	msp_0630	-0.0012524526918227634
326	msp_0353	-0.0012542434111559118
835	msp_0932	-0.0012544299103017782
30	msp_0033	-0.001256765088828037
185	msp_0199	-0.001256929375211339
103	msp_0110	-0.0012615609163004393
1064	msp_1215	-0.0012662091930732665
478	msp_0521	-0.0012702705641424517
55	msp_0059	-0.0012712856215863694
689	msp_0763	-0.001272279170660626
294	msp_0318	-0.001274875634762446
140	msp_0150c	-0.0012819253239878708
1280	msp_1522	-0.0012820867442364997
12	msp_0013	-0.0012825104962248819
407	msp_0442	-0.0012828224694986794
1764	msp_2431	-0.0012850273431413823
82	msp_0087	-0.0012904917739553143
1571	msp_0833	-0.0012917560695484777
1792	msp_2489	-0.001294600736167704
1530	msp_1977	-0.001300617678295131
138	msp_0147	-0.0013006306280133593
863	msp_0966	-0.0013014532388650058
419	msp_0454	-0.0013017696928836152
955	msp_1081	-0.0013038209307328042
1311	msp_1567	-0.001312435276636186
362	msp_0391	-0.001313553499766595
130	msp_0139	-0.0013141654302718235
76	msp_0080	-0.0013144376278055178
907	msp_1021	-0.0013156213157447538
1423	msp_1748	-0.001317392254641782
718	msp_0794	-0.0013200273258198742
1152	msp_1337c	-0.0013242251657754492
638	msp_0700	-0.0013314777882668075
1150	msp_1335	-0.0013376048525569055
1917	msp_2814	-0.0013424701987563166
241	msp_0258	-0.0013458174552673087
1441	msp_1788	-0.0013464766526026636
1795	msp_2494	-0.0013508071257555372
1681	msp_2312	-0.0013556929296837405
1524	msp_1964	-0.0013640516537994087
1175	msp_1365	-0.0013666798445971737
269	msp_0289	-0.001367311697144703
571	msp_0626	-0.001368373709649355
552	msp_0605	-0.0013698310494442121
1458	msp_1850	-0.0013726435488141996
209	msp_0225	-0.0013737677973854213
411	msp_0446c	-0.001385596036632586
848	msp_0949	-0.001388617605408765
439	msp_0474	-0.0013904591472478078
412	msp_0447	-0.0013941031414438274
1867	msp_2631	-0.0013965873927479205
1674	msp_2300	-0.001397472256713737
470	msp_0510	-0.0014078502073040294
1991	msp_2950	-0.001408932629471279
1984	msp_2942	-0.0014103964637263468
1886	msp_2677	-0.0014139424242881745
413	msp_0448	-0.001415558158301607
584	msp_0639	-0.001415651183398933
1315	msp_1572	-0.0014189017157340545
519	msp_0567	-0.001428266337311741
1970	msp_2922	-0.001429351557600578
570	msp_0625	-0.0014318915139515847
1184	msp_1377	-0.00144215577043284
86	msp_0091	-0.0014435702561686884
1610	msp_2222	-0.0014441251806633956
44	msp_0047	-0.0014462911970537409
1151	msp_1336	-0.001448095503538002
180	msp_0193	-0.0014498484300302272
192	msp_0206	-0.0014535223945287203
152	msp_0163	-0.0014614615902976164
249	msp_0266	-0.0014640225930117956
1325	msp_1590c	-0.0014652533705596198
937	msp_1058c	-0.0014675785161212
214	msp_0230	-0.0014675973348404984
605	msp_0662	-0.0014682134469250735
13	msp_0014	-0.001472736909341165
837	msp_0937	-0.0014748092661173227
79	msp_0084	-0.001476529300264333
599	msp_0655	-0.0014767958938626852
167	msp_0180	-0.0014787414722649116
1110	msp_1279	-0.001483656124731988
1590	msp_1786	-0.0014843265258766823
1837	msp_2567	-0.0014916250287712537
1966	msp_2914	-0.0014930109569334228
300	msp_0325	-0.0014961368514735287
228	msp_0245	-0.0015068843791004758
11	msp_0012	-0.0015098392685965528
1959	msp_2893	-0.0015160176995656582
97	msp_0104	-0.0015161901990565943
1746	msp_2401	-0.0015182060761631225
428	msp_0463	-0.0015216275483770328
880	msp_0986	-0.0015232373395699713
1918	msp_2818	-0.0015280890260649306
670	msp_0740	-0.0015307757795235007
1973	msp_2926	-0.0015322041822993565
528	msp_0576	-0.0015377805102452402
1361	msp_1652	-0.0015407323631226198
694	msp_0768	-0.0015408137085036395
1408	msp_1718	-0.0015451056554368064
442	msp_0477	-0.0015454228647150932
792	msp_0879	-0.0015495300863211149
1493	msp_1908	-0.0015527925937805131
467	msp_0507	-0.001555536067688551
126	msp_0135	-0.001563469062255699
345	msp_0373	-0.0015670055950592558
737	msp_0816c	-0.0015714531156147788
1507	msp_1932	-0.0015791717951580957
1117	msp_1287	-0.0015825679436918768
1036	msp_1177	-0.0015863579622419591
777	msp_0861	-0.0015932316090649535
1878	msp_2655	-0.0015958805450132889
117	msp_0126	-0.0016016343953090186
762	msp_0844c	-0.0016050806590302033
398	msp_0432	-0.001608066210802343
2	msp_0003	-0.0016185785602405454
342	msp_0369	-0.0016268819217298246
786	msp_0873	-0.0016290893152910353
547	msp_0599	-0.0016315723374273686
901	msp_1013	-0.0016429733004114126
1029	msp_1168	-0.001644120613342035
1383	msp_1677	-0.0016491462434952387
127	msp_0136	-0.0016520247008480827
104	msp_0111	-0.0016543486479032457
1308	msp_1562	-0.0016677255518615455
447	msp_0484	-0.0016921010227866546
1586	msp_1603c	-0.0017031857254283125
1615	msp_2227	-0.0017051430247414416
1399	msp_1704c	-0.001714133618560392
1566	msp_0482	-0.001719865551227491
332	msp_0359	-0.0017208521401709798
286	msp_0308	-0.0017315627957168935
1144	msp_1325	-0.0017329893985794083
636	msp_0698	-0.0017377417924531384
1892	msp_2692	-0.0017548379267085762
341	msp_0368c	-0.0017561107499408102
1479	msp_1883	-0.0017595941794015285
1558	msp_0026	-0.0017692912333506494
954	msp_1078	-0.0017719314514885289
150	msp_0161	-0.0017736758319746085
1766	msp_2434	-0.0017753668020313875
20	msp_0021	-0.0017760013724863466
1660	msp_2280	-0.0017764161042882055
1105	msp_1270	-0.0017859683116919552
256	msp_0274	-0.0017879202257478379
1321	msp_1584	-0.0017973419356865715
1880	msp_2660	-0.00179978813223787
123	msp_0132	-0.001801739066596623
233	msp_0250	-0.0018043737372093092
635	msp_0697	-0.0018208113413716192
425	msp_0460	-0.0018278526868905991
205	msp_0221	-0.0018281983845997662
1068	msp_1220	-0.001833363583613948
1085	msp_1244	-0.001833602474394791
316	msp_0342	-0.0018399594496161988
18	msp_0019	-0.0018439434756060342
466	msp_0506	-0.0018480937024970934
116	msp_0125	-0.0018586215305962345
825	msp_0919	-0.001859010195799972
1033	msp_1173c	-0.001860902002322581
102	msp_0109	-0.0018628589925671181
632	msp_0693	-0.0018768651218000094
271	msp_0291	-0.0018860788643180974
693	msp_0767	-0.001898179238591866
158	msp_0171	-0.0019107040658940411
75	msp_0079	-0.0019122134457601099
1633	msp_2249	-0.0019157603709400615
1955	msp_2887	-0.001931593957583998
333	msp_0360	-0.0019341646103418926
1276	msp_1515	-0.0019369039534185342
813	msp_0906	-0.0019399449704429696
41	msp_0044	-0.0019412847770891423
1125	msp_1299	-0.001942540081130855
568	msp_0623	-0.0019446119804246208
222	msp_0239	-0.0019471741358228854
422	msp_0457	-0.0019484967690957353
53	msp_0057	-0.001957136303463102
1814	msp_2531	-0.0019702539979453027
445	msp_0480	-0.0019729750727686185
794	msp_0883	-0.0020057269848182267
436	msp_0471	-0.0020120560702840697
1521	msp_1948	-0.0020137535043977316
311	msp_0337	-0.002022503865043801
63	msp_0067	-0.0020237270910271844
10	msp_0011	-0.0020253683442786508
821	msp_0914	-0.0020305340427288843
229	msp_0246	-0.002031306872645991
543	msp_0595	-0.002031439339112034
1600	msp_1810	-0.002031878731874133
865	msp_0969	-0.0020445200713614738
822	msp_0916	-0.002046890290981402
285	msp_0307	-0.002053124115567952
698	msp_0772	-0.0020609752016404006
654	msp_0722	-0.0020727319259875223
926	msp_1046	-0.002080580910361394
1810	msp_2518	-0.0020848466941807754
125	msp_0134	-0.0020883886291605132
139	msp_0148c	-0.0021225204838864475
183	msp_0196	-0.0021381925705614697
87	msp_0092	-0.002142845292405349
21	msp_0022	-0.0021485793546902133
144	msp_0154	-0.0021507164696928692
516	msp_0564	-0.0021813372781382193
871	msp_0977	-0.0021972920936639924
1078	msp_1236	-0.0021998624964312957
1153	msp_1339	-0.0022000766647284767
1353	msp_1641	-0.0022047940630431392
1323	msp_1588	-0.0022432162373840843
47	msp_0050	-0.002247132228206087
1676	msp_2302	-0.002264960636345772
1986	msp_2944	-0.0022698988100779585
262	msp_0280	-0.002279946431284434
752	msp_0832	-0.002285279132002241
833	msp_0930	-0.002288424556595237
1581	msp_1453	-0.002309442586162692
88	msp_0093	-0.0023143963609788417
499	msp_0545	-0.0023392783934177816
1584	msp_1489c	-0.0023567714701460047
106	msp_0113	-0.00235857510277778
540	msp_0591	-0.002360906778802798
696	msp_0770	-0.0023737230333464665
469	msp_0509	-0.0023938842643307662
115	msp_0124	-0.002406826885386168
402	msp_0436	-0.002419527848475296
1166	msp_1356	-0.002421333499294384
48	msp_0052	-0.002435452013264376
486	msp_0530	-0.0024367704787178015
43	msp_0046	-0.002443891482004412
67	msp_0071	-0.0024618977289854317
62	msp_0066	-0.0024643216855211995
51	msp_0055	-0.002475790266250419
790	msp_0877	-0.0024798303676025024
900	msp_1012	-0.002492824841099973
795	msp_0884	-0.002499228884883306
159	msp_0172	-0.0025305195195647993
1707	msp_2350	-0.0025417116677634386
72	msp_0076	-0.0025579925551884914
356	msp_0385	-0.0025658888902832687
330	msp_0357	-0.0025952805670793016
19	msp_0020	-0.002601164359013756
592	msp_0647	-0.0026056452339465104
194	msp_0208	-0.0026438474267620896
143	msp_0153	-0.002704576129456694
432	msp_0467	-0.002716728315425858
320	msp_0346	-0.002747379786451121
59	msp_0063	-0.0027674806949145874
122	msp_0131	-0.0027900745797119937
525	msp_0573	-0.002790307819677455
948	msp_1070	-0.0028135878598385153
802	msp_0893	-0.002821501318178177
695	msp_0769	-0.0028231210339140283
433	msp_0468	-0.0028441539185273235
242	msp_0259	-0.002892285014091237
1637	msp_2254	-0.0029300878118064325
359	msp_0388	-0.002943411858236424
198	msp_0213	-0.0031079636953098805
983	msp_1114	-0.003123913913217078
133	msp_0142	-0.0031972350815613762
16	msp_0017	-0.0032261647707991343
443	msp_0478	-0.003278972743564213
337	msp_0364	-0.003283534387797473
479	msp_0522	-0.0033859519687861207
23	msp_0024	-0.0034508059502602662
1213	msp_1418c	-0.0034518119270038946
54	msp_0058	-0.003525177253948584
649	msp_0713	-0.0035301830425632673
8	msp_0009	-0.003549460286245122
1188	msp_1381	-0.0036442739310541135
306	msp_0331	-0.0038316712538762846
52	msp_0056	-0.0038875607872220345
566	msp_0621	-0.003896886561931912
279	msp_0301	-0.0039326738183367415
1161	msp_1349	-0.004028683907793722
939	msp_1060c	-0.004169690608371496
1634	msp_2250	-0.004311318297289639
1565	msp_0380	-0.004636883059740255
672	msp_0742	-0.0048313912390881095
96	msp_0103	-0.005111754428461396
