	Feature	Coefficient
1798	msp_2499	-0.0009983290393553396
830	msp_0927	-0.0009993639762129062
537	msp_0586	-0.0010006146658957079
124	msp_0133	-0.0010015919864865945
142	msp_0152	-0.001002150940560998
605	msp_0662	-0.00100221725195373
1593	msp_1790	-0.0010022338521868358
971	msp_1100	-0.0010070596865142118
848	msp_0949	-0.0010072300829368137
1297	msp_1545	-0.0010076538569714676
491	msp_0536	-0.0010129512530363057
376	msp_0407	-0.0010162618053611743
741	msp_0820	-0.0010208180096648641
1334	msp_1606c	-0.0010243997471371675
485	msp_0529	-0.0010243997471371675
936	msp_1057c	-0.001026120544274219
426	msp_0461	-0.0010272887833424182
69	msp_0073	-0.0010282192837910863
1242	msp_1461	-0.0010320178325785494
1497	msp_1917	-0.0010321153501911733
980	msp_1111	-0.0010346980743365047
1508	msp_1933	-0.0010408153815812363
702	msp_0776	-0.0010432554800610943
1170	msp_1360	-0.0010464756553427842
487	msp_0532	-0.00105412189305858
1131	msp_1308	-0.0010542432540346345
630	msp_0691	-0.0010549241424972918
1411	msp_1724	-0.0010562318614890966
612	msp_0670	-0.0010590277342391557
751	msp_0831	-0.0010623853958574227
517	msp_0565	-0.001064120762535797
22	msp_0023	-0.0010650258958527586
941	msp_1062	-0.0010667220424520805
1127	msp_1302	-0.0010668873447655803
250	msp_0268	-0.0010672373229631878
1010	msp_1145	-0.0010672373229631878
1354	msp_1643c	-0.0010673278752080773
1379	msp_1673	-0.0010691105495622202
7	msp_0008	-0.0010693980479392522
1530	msp_1977	-0.0010711323664401942
1563	msp_0295	-0.0010713608755540244
1408	msp_1718	-0.001073350301451062
675	msp_0747	-0.0010751950455050957
1616	msp_2228	-0.001079549668540326
419	msp_0454	-0.0010834868774089643
140	msp_0150c	-0.0010838668488592955
593	msp_0648	-0.0010886078227673136
524	msp_0572	-0.0010972320298830928
993	msp_1126	-0.0010982312323611027
265	msp_0285	-0.0011081941330625996
552	msp_0605	-0.001122213172228626
1620	msp_2233	-0.0011231647710184763
478	msp_0521	-0.0011234509114320767
897	msp_1009	-0.0011243531056342358
621	msp_0679	-0.0011244333422213502
791	msp_0878	-0.0011257653225418879
219	msp_0236	-0.0011289473619698416
329	msp_0356	-0.0011316118533606296
211	msp_0227	-0.0011327369741824557
1819	msp_2538	-0.001136623601140733
835	msp_0932	-0.0011370193737285747
548	msp_0600c	-0.0011373525816062958
1245	msp_1465	-0.001137433867127868
1126	msp_1300c	-0.001138422898466211
534	msp_0583	-0.001139513446918377
1008	msp_1143	-0.0011435949757067616
1659	msp_2277	-0.0011439802956417764
218	msp_0235	-0.0011446019836057503
1016	msp_1153	-0.0011457093044014513
748	msp_0828	-0.0011478265515057367
314	msp_0340	-0.001148222049784633
1080	msp_1238	-0.0011507627898949568
1320	msp_1581	-0.0011509893319331316
506	msp_0553	-0.0011531504544783292
1480	msp_1884	-0.0011532211163909885
1956	msp_2888	-0.0011538672739138738
86	msp_0091	-0.0011559534823123842
100	msp_0107	-0.0011568579194267353
1531	msp_1982	-0.0011570051346137201
876	msp_0982	-0.0011574872597775571
1324	msp_1589	-0.001157775928678742
1950	msp_2882	-0.0011579639495429837
1311	msp_1567	-0.0011593266023083922
519	msp_0567	-0.0011614444201467448
1521	msp_1948	-0.0011642480900654038
575	msp_0630	-0.0011664468138593402
82	msp_0087	-0.0011684245513574288
322	msp_0348	-0.00116917833508306
767	msp_0850	-0.0011696963598562206
735	msp_0814	-0.0011754328839170497
308	msp_0334	-0.0011756492992449367
1314	msp_1571c	-0.0011759660190061886
1094	msp_1254	-0.0011801655073811624
1150	msp_1335	-0.0011816818442001837
300	msp_0325	-0.0011834264797449957
539	msp_0588	-0.0011861521138055735
689	msp_0763	-0.0011880947850649002
294	msp_0318	-0.0011909533422027167
1264	msp_1492	-0.0011910122877537876
277	msp_0299	-0.001197480757860296
994	msp_1127	-0.0011983747846056087
30	msp_0033	-0.0012065895026052756
860	msp_0963c	-0.001206680921936464
907	msp_1021	-0.0012077136644487827
1142	msp_1323	-0.001212393229724534
1983	msp_2941	-0.0012143851030680505
326	msp_0353	-0.0012147126416920848
172	msp_0185	-0.0012168816633914678
1847	msp_2589	-0.0012205950687774385
1331	msp_1601	-0.0012248641549579995
1469	msp_1866	-0.0012248641549579995
84	msp_0089	-0.0012281892279493662
108	msp_0116	-0.0012396906644438288
1202	msp_1402	-0.0012399790825947314
216	msp_0233	-0.001246882226223432
201	msp_0216	-0.001248298302893995
174	msp_0187	-0.001248680149823124
440	msp_0475	-0.0012504106102730274
145	msp_0156	-0.0012568398911370856
232	msp_0249	-0.0012642753817346086
1792	msp_2489	-0.0012690832999722047
412	msp_0447	-0.0012697708428422597
224	msp_0241	-0.0012735182453875388
157	msp_0170	-0.0012867525336734786
758	msp_0840	-0.0012867577496255272
76	msp_0080	-0.0012876929914757483
1612	msp_2224	-0.0012898958337566326
769	msp_0852	-0.0012916566067435011
130	msp_0139	-0.001293935370706686
579	msp_0634	-0.0012943789347333074
192	msp_0206	-0.0012983010579156536
718	msp_0794	-0.0012987096376620494
350	msp_0378	-0.0012993922352989363
241	msp_0258	-0.0012998359421846836
352	msp_0381	-0.0013010090576346441
955	msp_1081	-0.0013020159797779538
1966	msp_2914	-0.0013056052974170906
12	msp_0013	-0.0013100124367090144
1152	msp_1337c	-0.00131175756239344
407	msp_0442	-0.0013250036079054998
1507	msp_1932	-0.0013252044966750468
55	msp_0059	-0.0013331619959021485
1124	msp_1296c	-0.0013342241150531352
470	msp_0510	-0.0013347459352340215
1630	msp_2245	-0.0013348966966592935
425	msp_0460	-0.001340595012206544
687	msp_0761	-0.0013420153171167294
1571	msp_0833	-0.001344903480483864
413	msp_0448	-0.0013453670229761304
1325	msp_1590c	-0.0013455472671797051
180	msp_0193	-0.0013456333826655429
209	msp_0225	-0.001346031775473155
185	msp_0199	-0.0013470969433097774
505	msp_0552	-0.0013478625486540606
571	msp_0626	-0.0013620889264611194
428	msp_0463	-0.0013623979461682859
1423	msp_1748	-0.0013634915721597238
150	msp_0161	-0.001364223345925431
103	msp_0110	-0.0013680247988304048
1886	msp_2677	-0.00138046210134212
1674	msp_2300	-0.0013848895982432764
1764	msp_2431	-0.001385968723815842
345	msp_0373	-0.0013907168364013644
257	msp_0275	-0.0013971289218491826
825	msp_0919	-0.0014061122656247747
411	msp_0446c	-0.0014066364260274466
79	msp_0084	-0.0014110796814103454
13	msp_0014	-0.0014236687246424456
761	msp_0843	-0.001423719625581858
937	msp_1058c	-0.001451356915850852
44	msp_0047	-0.0014517242033790657
1892	msp_2692	-0.0014561161645206759
599	msp_0655	-0.0014595940715120275
1184	msp_1377	-0.00146356700587295
1837	msp_2567	-0.0014637963673977653
792	msp_0879	-0.0014694187923092652
1524	msp_1964	-0.0014799137289959908
1590	msp_1786	-0.001481155840741203
1959	msp_2893	-0.0014846609545858275
258	msp_0276	-0.0014874795694091016
584	msp_0639	-0.0014946164504961138
1110	msp_1279	-0.00150075215425641
1315	msp_1572	-0.0015032405274145457
1312	msp_1568	-0.0015049089878951438
1681	msp_2312	-0.0015077560179306596
849	msp_0950c	-0.0015158162359633503
152	msp_0163	-0.001517544069339131
97	msp_0104	-0.0015181605612057747
880	msp_0986	-0.001518806039763297
362	msp_0391	-0.001519554344538718
167	msp_0180	-0.001520632899121402
11	msp_0012	-0.0015251065449127339
1918	msp_2818	-0.001526681500741177
1064	msp_1215	-0.0015342692189360557
632	msp_0693	-0.0015372643882036706
1117	msp_1287	-0.0015386515853321682
228	msp_0245	-0.0015433756168205498
442	msp_0477	-0.0015464376695369514
1036	msp_1177	-0.0015549841629317062
528	msp_0576	-0.0015606581843929956
670	msp_0740	-0.0015668143748417517
777	msp_0861	-0.001569380806278184
737	msp_0816c	-0.0015696792419539892
1361	msp_1652	-0.0015769223830286794
398	msp_0432	-0.0015899478993783296
104	msp_0111	-0.001596505823397196
117	msp_0126	-0.0015982017801363208
1746	msp_2401	-0.0016035580869267633
570	msp_0625	-0.0016038338921712829
1029	msp_1168	-0.0016060722237497451
214	msp_0230	-0.0016117954394764314
102	msp_0109	-0.001615336697248873
447	msp_0484	-0.0016167694775762226
342	msp_0369	-0.001623996882040301
1313	msp_1570	-0.0016255738300920408
786	msp_0873	-0.0016322480449611867
2	msp_0003	-0.0016357553821336676
762	msp_0844c	-0.0016395817825550247
126	msp_0135	-0.0016404293845528478
1479	msp_1883	-0.0016418486301123416
341	msp_0368c	-0.001656898420248721
233	msp_0250	-0.001669934772171958
127	msp_0136	-0.0016756051049817032
1779	msp_2458	-0.00167675454302296
123	msp_0132	-0.0016833117998389967
1276	msp_1515	-0.0016846184036731994
256	msp_0274	-0.0016865307346630148
1970	msp_2922	-0.001696615474530851
635	msp_0697	-0.001696871603030241
1795	msp_2494	-0.001699974486813794
20	msp_0021	-0.0017170121610454378
286	msp_0308	-0.0017186347012036033
901	msp_1013	-0.0017193735915597198
636	msp_0698	-0.001727138992777776
1615	msp_2227	-0.0017279207868011117
1558	msp_0026	-0.0017344511966171962
1144	msp_1325	-0.0017346667565983184
316	msp_0342	-0.0017347546559498734
1586	msp_1603c	-0.0017355837854352303
1867	msp_2631	-0.0017465372228520275
1660	msp_2280	-0.0017567493051569222
1105	msp_1270	-0.00175770611342532
547	msp_0599	-0.0017593295751834174
158	msp_0171	-0.0017616086157077368
271	msp_0291	-0.001768661624505181
138	msp_0147	-0.0017742942848281418
467	msp_0507	-0.0017756118338353132
1151	msp_1336	-0.0017779196887016554
1766	msp_2434	-0.0017870337809269467
837	msp_0937	-0.0018340077219503158
445	msp_0480	-0.0018389237196601864
568	msp_0623	-0.0018391175248827602
75	msp_0079	-0.0018396085207555617
1383	msp_1677	-0.001840829055425306
269	msp_0289	-0.0018421801485677745
1085	msp_1244	-0.0018503041357533533
1917	msp_2814	-0.0018517114503117584
1308	msp_1562	-0.0018550462559573987
1441	msp_1788	-0.0018611666368398524
1033	msp_1173c	-0.0018617797091378815
1321	msp_1584	-0.001862052563283628
116	msp_0125	-0.0018660191042458322
41	msp_0044	-0.0018722947316324298
1600	msp_1810	-0.001872841844105586
466	msp_0506	-0.001873616462874152
63	msp_0067	-0.0018853836065309945
813	msp_0906	-0.0018976192428585721
205	msp_0221	-0.0018976773759046058
333	msp_0360	-0.0019082148649914906
1399	msp_1704c	-0.0019282124540194096
1566	msp_0482	-0.0019285999058761356
422	msp_0457	-0.001929469006923659
902	msp_1014	-0.0019346806949147788
1955	msp_2887	-0.0019351443226648167
1175	msp_1365	-0.0019380127148340028
698	msp_0772	-0.0019463257423715642
311	msp_0337	-0.0019481610241476994
18	msp_0019	-0.001953291366835242
954	msp_1078	-0.001958038430716277
332	msp_0359	-0.0019680417294302708
1323	msp_1588	-0.0019691632161027497
285	msp_0307	-0.001977220186408308
1125	msp_1299	-0.0019856688089460706
693	msp_0767	-0.0019959022830181306
948	msp_1070	-0.001998884879675726
543	msp_0595	-0.002019753865034758
229	msp_0246	-0.0020230535938327624
1633	msp_2249	-0.0020238336676267517
53	msp_0057	-0.0020278450073252722
865	msp_0969	-0.00203074812002044
696	msp_0770	-0.002033894634797227
794	msp_0883	-0.0020567400864169158
10	msp_0011	-0.0020603403414636303
183	msp_0196	-0.0020620194974194893
249	msp_0266	-0.002064781476194998
1973	msp_2926	-0.0020850611503150773
139	msp_0148c	-0.002085741946156191
1153	msp_1339	-0.002089084020564222
654	msp_0722	-0.0020948455467140414
88	msp_0093	-0.0021167402589050764
21	msp_0022	-0.0021259377946408224
1078	msp_1236	-0.002131665225223304
436	msp_0471	-0.002139339989510764
87	msp_0092	-0.0021409961595691028
439	msp_0474	-0.0021483161151837457
262	msp_0280	-0.0021494094508206483
871	msp_0977	-0.0021598824070591205
144	msp_0154	-0.0021699068743431882
1676	msp_2302	-0.0021703593638579357
47	msp_0050	-0.0022064334801774445
833	msp_0930	-0.0022173188932352256
1068	msp_1220	-0.002223695522882718
1353	msp_1641	-0.0022262098003502763
1986	msp_2944	-0.0022351411439526566
1581	msp_1453	-0.002288846631536986
1878	msp_2655	-0.0023089638020807315
469	msp_0509	-0.002313073824340331
48	msp_0052	-0.0023451553304002113
822	msp_0916	-0.0023473000185407593
540	msp_0591	-0.0023514437413041313
43	msp_0046	-0.0023651486870589116
106	msp_0113	-0.0023872123899477604
67	msp_0071	-0.0023874367242727743
486	msp_0530	-0.0023924138959114344
499	msp_0545	-0.0024004649644640197
62	msp_0066	-0.002427148683016945
115	msp_0124	-0.002427970580856004
51	msp_0055	-0.0024345049397708103
330	msp_0357	-0.0024397007912475748
790	msp_0877	-0.0024415748824085097
1166	msp_1356	-0.0024544153686693188
402	msp_0436	-0.002455226396676919
143	msp_0153	-0.0024564628509321893
1707	msp_2350	-0.0024666174210637728
795	msp_0884	-0.0025260700172452855
356	msp_0385	-0.0025487625507527346
516	msp_0564	-0.002549474924129522
638	msp_0700	-0.0025558695355035336
19	msp_0020	-0.00256151150670012
900	msp_1012	-0.0025683526099267227
125	msp_0134	-0.00257150727148198
821	msp_0914	-0.0025733799011710113
72	msp_0076	-0.0025823388105864434
1637	msp_2254	-0.002605125660667673
433	msp_0468	-0.0026203408015970926
159	msp_0172	-0.0026212950771932505
432	msp_0467	-0.0026292786895009924
59	msp_0063	-0.002636992321183144
1991	msp_2950	-0.0026394016066134413
194	msp_0208	-0.0026526431569830707
320	msp_0346	-0.00273413752329723
122	msp_0131	-0.00274701841156629
802	msp_0893	-0.0027607118256066615
242	msp_0259	-0.002789320877183947
592	msp_0647	-0.0028495709348354157
1810	msp_2518	-0.002861632652732712
695	msp_0769	-0.0028659733696568216
222	msp_0239	-0.0028830747193285705
525	msp_0573	-0.0029255126803160963
1584	msp_1489c	-0.003027172562547042
133	msp_0142	-0.003058436335998171
359	msp_0388	-0.0030689229923817982
926	msp_1046	-0.003075197744888766
752	msp_0832	-0.0031206791426911943
337	msp_0364	-0.003159184747481201
198	msp_0213	-0.0032455850655900773
983	msp_1114	-0.003296836793737774
694	msp_0768	-0.00329891016813755
443	msp_0478	-0.0033011234163864696
16	msp_0017	-0.0033376044749351417
479	msp_0522	-0.0033652647167725083
54	msp_0058	-0.0034012352483828463
1213	msp_1418c	-0.0034190395977415455
23	msp_0024	-0.003518379881331251
649	msp_0713	-0.003575424268829724
1188	msp_1381	-0.0036861105767612536
8	msp_0009	-0.003728414403000857
566	msp_0621	-0.0037700392593328315
306	msp_0331	-0.003898059313769947
279	msp_0301	-0.0039043940731083955
52	msp_0056	-0.003969361286797069
1161	msp_1349	-0.003971151502851283
1634	msp_2250	-0.004025831627252793
939	msp_1060c	-0.004059774538535993
1565	msp_0380	-0.004241693313081468
672	msp_0742	-0.004525638359830144
96	msp_0103	-0.005140213056177726
